,hour,dhi,dni,windspeed,humidity,temp,pv
441,9,48.5,833.0,2.3,59.66,5.5,1.3888636275
442,10,57.5,915.0,3.2,55.91,7.0,2.0246121935000003
443,11,63.0,949.5,3.2,51.705,8.0,2.4234083542500002
444,12,122.5,713.5,2.85,47.28,8.0,2.24745905475
445,13,153.5,18.5,2.15,48.605000000000004,7.5,0.762449698375
446,14,156.0,312.5,1.15,58.400000000000006,6.5,1.33723486675
447,15,69.5,551.0,0.5,71.86,4.5,1.095617992
448,16,47.5,173.5,0.7,68.9,2.5,0.33784235467499996
449,17,0.0,0.0,1.0,74.1,1.5,0.0
450,18,0.0,0.0,1.1,74.725,0.5,0.0
451,19,0.0,0.0,1.05,81.91499999999999,0.0,0.0
452,20,0.0,0.0,0.9,83.035,0.0,0.0
453,21,0.0,0.0,0.6,83.06,0.0,0.0
454,22,0.0,0.0,0.45,82.76,0.0,0.0
455,23,0.0,0.0,0.6,87.965,0.0,0.0
456,0,0.0,0.0,0.7,93.525,-1.0,0.0
457,1,0.0,0.0,0.8,92.62,-1.0,0.0
458,2,0.0,0.0,0.8500000000000001,97.91,-2.0,0.0
459,3,0.0,0.0,1.15,94.12,-2.0,0.0
460,4,0.0,0.0,1.25,96.485,-3.0,0.0
461,5,0.0,0.0,1.05,91.475,-4.0,0.0
462,6,0.0,0.0,0.6,93.005,-4.0,0.0
463,7,6.0,117.5,0.4,85.545,-3.5,0.03988666295
464,8,34.5,654.5,1.1,68.59,-1.5,0.638174952575
465,9,48.5,871.5,2.5,49.885000000000005,0.0,1.4522959045000001
466,10,56.0,960.5,3.1,41.11,1.0,2.1139002089999996
467,11,59.5,999.0,3.2,37.8,1.0,2.53151867425
468,12,133.0,715.0,3.25,36.855000000000004,2.0,2.308607043
469,13,199.5,129.0,3.1,36.98,2.0,1.22938017325
470,14,181.0,175.0,2.7,37.635000000000005,1.5,1.180117154
471,15,11.0,0.0,1.9500000000000002,41.785,0.5,0.05161597165
472,16,7.0,0.0,1.2,58.26,-2.5,0.03284758225
473,17,0.0,0.0,1.25,58.435,-4.0,0.0
474,18,0.0,0.0,1.15,63.15,-4.0,0.0
475,19,0.0,0.0,0.9,63.8,-4.0,0.0
476,20,0.0,0.0,0.5,65.17,-5.0,0.0
477,21,0.0,0.0,0.25,66.32499999999999,-5.0,0.0
478,22,0.0,0.0,0.30000000000000004,65.68,-5.0,0.0
479,23,0.0,0.0,0.75,70.3,-5.0,0.0
480,0,0.0,0.0,1.0,75.775,-6.0,0.0
481,1,0.0,0.0,1.5,77.04,-6.0,0.0
482,2,0.0,0.0,1.7000000000000002,79.36,-6.0,0.0
483,3,0.0,0.0,1.4,80.89,-6.0,0.0
484,4,0.0,0.0,1.15,80.745,-6.0,0.0
485,5,0.0,0.0,1.1,80.24,-6.0,0.0
486,6,0.0,0.0,1.15,80.08,-6.0,0.0
487,7,3.0,0.0,1.4500000000000002,77.61500000000001,-5.5,0.014077955150000002
488,8,50.0,0.0,2.05,73.66499999999999,-4.5,0.234630858375
489,9,61.5,0.0,2.4,70.155,-3.5,0.288593852075
490,10,110.0,0.0,2.8,66.555,-2.5,0.5161777139
491,11,136.0,1.0,3.2,64.19,-2.0,0.64052584225
492,12,113.5,12.5,3.6,63.05,-3.0,0.563105829675
493,13,107.5,0.0,4.05,65.85499999999999,-3.0,0.504448972575
494,14,160.0,43.0,4.15,68.015,-4.0,0.8305902265
495,15,115.5,48.0,3.9499999999999997,64.57,-5.0,0.6123910492
496,16,6.5,0.0,3.45,66.815,-6.0,0.030502571375
497,17,0.0,0.0,2.85,70.455,-6.0,0.0
498,18,0.0,0.0,2.25,69.57,-7.0,0.0
499,19,0.0,0.0,1.75,68.36500000000001,-7.0,0.0
500,20,0.0,0.0,1.2,71.725,-7.0,0.0
501,21,0.0,0.0,0.55,71.445,-8.0,0.0
502,22,0.0,0.0,0.55,76.945,-8.0,0.0
503,23,0.0,0.0,0.9,75.64,-9.0,0.0
504,0,0.0,0.0,1.2999999999999998,78.045,-9.0,0.0
505,1,0.0,0.0,1.65,78.485,-10.0,0.0
506,2,0.0,0.0,1.9,77.83500000000001,-11.0,0.0
507,3,0.0,0.0,2.0,76.88,-12.0,0.0
508,4,0.0,0.0,2.1500000000000004,69.39500000000001,-12.0,0.0
509,5,0.0,0.0,2.3499999999999996,67.235,-13.0,0.0
510,6,0.0,0.0,2.55,58.325,-12.5,0.0
511,7,11.0,0.0,2.9,49.215,-11.0,0.0516220052
512,8,34.0,742.0,3.25,42.584999999999994,-8.0,0.710957723925
513,9,51.0,934.0,2.75,37.215,-4.0,1.5696725585
514,10,61.0,1013.5,1.75,30.505000000000003,-1.5,2.26646280375
515,11,67.0,1046.5,1.7000000000000002,27.79,0.0,2.702818872
516,12,68.0,1053.0,2.1,28.77,0.0,2.8365520975000003
517,13,66.0,1036.5,2.55,28.77,0.5,2.65587987525
518,14,60.0,993.5,2.55,30.13,0.0,2.186655546
519,15,49.5,906.0,1.9,40.14,-0.5,1.4734186645
520,16,32.0,696.0,1.4,47.565,-3.5,0.624111204525
521,17,0.0,0.0,1.9500000000000002,54.335,-6.0,0.0
522,18,0.0,0.0,2.95,59.305,-7.0,0.0
523,19,0.0,0.0,3.7,53.295,-7.0,0.0
524,20,0.0,0.0,3.7,48.02,-7.0,0.0
525,21,0.0,0.0,3.3,46.96,-6.5,0.0
526,22,0.0,0.0,3.1,48.61,-6.0,0.0
527,23,0.0,0.0,3.05,51.16,-6.0,0.0
528,0,0.0,0.0,2.95,53.07,-5.5,0.0
529,1,0.0,0.0,2.8499999999999996,55.8,-5.0,0.0
530,2,0.0,0.0,2.75,57.835,-5.0,0.0
531,3,0.0,0.0,2.6,59.44,-5.0,0.0
532,4,0.0,0.0,2.3,60.17,-5.0,0.0
533,5,0.0,0.0,2.05,58.77,-6.0,0.0
534,6,0.0,0.0,2.0,60.144999999999996,-5.5,0.0
535,7,3.0,0.0,2.15,55.760000000000005,-4.0,0.014077645750000001
536,8,39.5,0.0,2.75,51.345,-1.5,0.185352291225
537,9,126.5,70.0,3.3,48.695,0.5,0.70150816575
538,10,191.5,125.0,3.55,48.004999999999995,2.5,1.1449121327499998
539,11,209.5,352.5,4.199999999999999,47.785,4.0,1.7877234755
540,12,174.5,549.0,4.6,51.76,4.0,2.1396375455
541,13,197.0,413.0,4.65,57.985,3.5,1.862808894
542,14,103.5,719.5,4.3,66.215,2.5,1.8604833505000002
543,15,64.5,771.5,3.2,72.85499999999999,1.5,1.37954000025
544,16,40.5,540.0,1.7000000000000002,80.75,-0.5,0.572474089775
545,17,0.0,0.0,1.2999999999999998,81.91,-2.0,0.0
546,18,0.0,0.0,1.1,84.265,-2.0,0.0
547,19,0.0,0.0,1.15,85.29,-3.0,0.0
548,20,0.0,0.0,1.35,79.035,-3.0,0.0
549,21,0.0,0.0,1.5,72.66499999999999,-4.0,0.0
550,22,0.0,0.0,1.55,73.14,-4.0,0.0
551,23,0.0,0.0,1.75,70.465,-4.0,0.0
552,0,0.0,0.0,2.1,69.28999999999999,-4.0,0.0
553,1,0.0,0.0,2.45,68.08000000000001,-4.0,0.0
554,2,0.0,0.0,2.8499999999999996,67.515,-3.5,0.0
555,3,0.0,0.0,3.1500000000000004,68.315,-3.0,0.0
556,4,0.0,0.0,3.45,67.685,-3.0,0.0
557,5,0.0,0.0,3.7,63.614999999999995,-2.5,0.0
558,6,0.0,0.0,4.2,58.445,-1.5,0.0
559,7,4.0,0.0,5.199999999999999,57.035,-0.5,0.0187695755
560,8,52.0,0.0,6.4,54.769999999999996,0.5,0.244002728175
561,9,121.5,47.5,6.300000000000001,54.29,2.5,0.647531506275
562,10,166.5,290.0,6.199999999999999,53.53,4.0,1.33492737225
563,11,198.5,30.0,6.5,52.635,4.0,1.0041281465
564,12,228.0,101.0,6.0,51.215,4.0,1.3161586220000001
565,13,167.5,74.0,5.4,55.185,4.5,0.9525112722500001
566,14,174.0,246.0,5.0,59.72,3.5,1.3114717714999997
567,15,124.0,88.5,4.85,70.155,2.5,0.701493417
568,16,56.0,146.0,5.25,70.97,1.5,0.3683461637
569,17,4.5,0.0,5.9,68.755,1.0,0.021115540375
570,18,0.0,0.0,6.1,67.14,1.0,0.0
571,19,0.0,0.0,5.550000000000001,66.685,0.5,0.0
572,20,0.0,0.0,4.35,71.64,0.0,0.0
573,21,0.0,0.0,3.3,70.995,0.0,0.0
574,22,0.0,0.0,2.35,74.655,0.0,0.0
575,23,0.0,0.0,1.85,73.24000000000001,-1.0,0.0
576,0,0.0,0.0,1.8,76.835,-1.0,0.0
577,1,0.0,0.0,1.9,73.33500000000001,-1.0,0.0
578,2,0.0,0.0,2.05,75.97999999999999,-2.0,0.0
579,3,0.0,0.0,2.25,75.08500000000001,-2.0,0.0
580,4,0.0,0.0,2.3499999999999996,75.425,-2.0,0.0
581,5,0.0,0.0,2.3499999999999996,73.24000000000001,-2.0,0.0
582,6,0.0,0.0,2.7,69.18,-1.5,0.0
583,7,6.5,160.5,3.45,67.69,0.5,0.056308107674999996
584,8,35.5,665.0,4.6,65.51,2.5,0.6850695227500001
585,9,54.5,847.0,5.0,58.355000000000004,4.5,1.4944524940000001
586,10,66.0,924.0,5.35,56.695,6.5,2.156000202
587,11,74.0,957.5,5.5,54.510000000000005,8.0,2.5782437380000003
588,12,78.0,964.5,5.45,51.345,9.0,2.71897329375
589,13,80.0,941.5,4.949999999999999,53.480000000000004,8.5,2.5547693665
590,14,78.0,821.5,3.65,59.935,6.5,1.9941234685000002
591,15,76.0,621.5,2.7,74.34,5.0,1.28094921725
592,16,35.5,629.0,2.3,84.00999999999999,2.5,0.6311084887
593,17,5.5,125.0,2.55,82.06,1.0,0.039884909600000004
594,18,0.0,0.0,3.15,80.125,1.0,0.0
595,19,0.0,0.0,3.7,78.035,1.0,0.0
596,20,0.0,0.0,3.6500000000000004,76.59,1.0,0.0
597,21,0.0,0.0,3.45,75.84,1.0,0.0
598,22,0.0,0.0,3.3499999999999996,74.86,1.0,0.0
599,23,0.0,0.0,3.25,72.765,1.0,0.0
600,0,0.0,0.0,3.05,69.34,0.5,0.0
601,1,0.0,0.0,2.8,70.995,0.0,0.0
602,2,0.0,0.0,2.55,68.285,0.0,0.0
603,3,0.0,0.0,2.3499999999999996,66.14,0.0,0.0
604,4,0.0,0.0,2.1500000000000004,64.11500000000001,0.0,0.0
605,5,0.0,0.0,2.05,60.44,0.0,0.0
606,6,0.0,0.0,1.85,57.675,0.0,0.0
607,7,6.5,177.0,1.75,58.535,2.0,0.0609991092
608,8,33.5,688.0,1.85,56.945,6.0,0.699118264375
609,9,50.0,868.5,2.7,50.364999999999995,9.5,1.5201758297499999
610,10,60.0,945.0,2.85,43.705,11.5,2.1863784154999997
611,11,68.0,978.5,2.6,38.91,13.0,2.6156358410000005
612,12,69.0,989.0,2.8499999999999996,35.065,14.0,2.7563572485
613,13,67.0,978.5,2.55,36.535,14.5,2.5991715424999997
614,14,61.0,942.0,1.5,42.849999999999994,13.5,2.160526003
615,15,50.5,861.0,0.55,52.375,12.0,1.48025288825
616,16,33.5,668.5,0.44999999999999996,47.2,9.0,0.6568678452000001
617,17,5.5,151.5,1.4,49.394999999999996,6.0,0.0445743125
618,18,0.0,0.0,1.85,55.150000000000006,3.5,0.0
619,19,0.0,0.0,2.05,61.845,2.0,0.0
620,20,0.0,0.0,2.4,62.435,1.5,0.0
621,21,0.0,0.0,2.75,61.35,1.0,0.0
622,22,0.0,0.0,2.95,60.364999999999995,1.0,0.0
623,23,0.0,0.0,3.1500000000000004,59.685,1.0,0.0
624,0,0.0,0.0,3.3,58.57,1.0,0.0
625,1,0.0,0.0,3.3499999999999996,57.045,1.0,0.0
626,2,0.0,0.0,3.1500000000000004,55.585,2.0,0.0
627,3,0.0,0.0,2.9,54.335,2.0,0.0
628,4,0.0,0.0,2.6500000000000004,53.485,2.0,0.0
629,5,0.0,0.0,2.45,52.8,2.0,0.0
630,6,0.0,0.0,2.25,52.18,2.0,0.0
631,7,6.5,192.5,2.25,47.865,4.0,0.06568990445
632,8,31.0,715.5,2.7,45.105000000000004,8.0,0.717870822
633,9,43.5,890.0,3.75,39.91,11.5,1.5318719282499997
634,10,165.5,424.0,3.5,35.71,13.5,1.62567326475
635,11,172.0,546.5,2.8,29.675,15.0,2.0948084835
636,12,180.5,551.0,2.05,28.39,16.0,2.2120746775
637,13,58.5,975.5,1.65,28.335,16.0,2.57097968875
638,14,53.5,939.5,1.35,32.17,15.0,2.13703154525
639,15,46.5,854.5,0.95,54.83,12.0,1.47086938975
640,16,33.0,653.5,1.2999999999999998,61.18,8.0,0.6592210814
641,17,6.0,141.0,1.85,65.11500000000001,4.5,0.049267428325
642,18,0.0,0.0,2.7,69.84,3.0,0.0
643,19,0.0,0.0,3.6500000000000004,67.37,3.0,0.0
644,20,0.0,0.0,3.75,68.36,3.0,0.0
645,21,0.0,0.0,3.25,73.195,3.0,0.0
646,22,0.0,0.0,3.3,77.815,3.0,0.0
647,23,0.0,0.0,3.6500000000000004,81.285,2.5,0.0
648,0,0.0,0.0,3.95,85.07,2.0,0.0
649,1,0.0,0.0,4.1,84.85499999999999,2.0,0.0
650,2,0.0,0.0,4.25,80.32,2.0,0.0
651,3,0.0,0.0,4.1,78.7,1.5,0.0
652,4,0.0,0.0,3.8,78.125,1.0,0.0
653,5,0.0,0.0,3.3,77.025,0.5,0.0
654,6,0.0,0.0,2.6500000000000004,75.02000000000001,0.0,0.0
655,7,7.0,191.0,2.7,71.645,1.5,0.0680382157
656,8,32.5,702.5,3.75,66.875,4.5,0.72259175925
657,9,45.0,877.0,5.5,53.25,7.0,1.53429475625
658,10,50.0,957.0,6.65,45.655,8.0,2.1888092880000003
659,11,58.5,980.5,7.15,43.83,9.0,2.61105890925
660,12,59.0,992.5,6.949999999999999,41.125,10.0,2.751786557
661,13,56.5,980.0,6.449999999999999,41.71,9.5,2.58993058
662,14,56.5,931.5,5.6,43.82,8.5,2.1536068197500002
663,15,49.5,847.5,3.85,50.285,7.0,1.48971835525
664,16,35.0,649.0,1.7999999999999998,71.19,4.0,0.6780188134499999
665,17,7.0,137.0,1.45,77.11500000000001,1.5,0.053961343475
666,18,0.0,0.0,1.4,75.64,0.5,0.0
667,19,0.0,0.0,1.4,83.31,0.0,0.0
668,20,0.0,0.0,1.2999999999999998,86.215,0.0,0.0
669,21,0.0,0.0,1.05,94.25999999999999,0.0,0.0
670,22,0.0,0.0,0.9,94.34,-0.5,0.0
671,23,0.0,0.0,1.1,93.81,0.0,0.0
672,0,0.0,0.0,1.5,93.885,0.0,0.0
673,1,0.0,0.0,1.55,100.0,-1.0,0.0
674,2,0.0,0.0,1.35,100.0,-1.0,0.0
675,3,0.0,0.0,1.3,100.0,-2.0,0.0
676,4,0.0,0.0,1.2000000000000002,98.39,-2.0,0.0
677,5,0.0,0.0,1.0,96.155,-2.0,0.0
678,6,0.0,0.0,1.0,96.96000000000001,-1.5,0.0
679,7,2.5,0.0,1.15,87.94999999999999,-0.5,0.011730984699999999
680,8,27.5,0.0,1.4,72.14,0.5,0.12903990334999998
681,9,52.5,0.0,1.45,64.22999999999999,2.5,0.24634348459999997
682,10,146.5,10.0,1.7000000000000002,59.215,4.0,0.70852032775
683,11,240.5,117.5,2.15,56.89,5.0,1.4099868775000002
684,12,247.0,295.5,2.7,53.96,6.0,1.9026402494999999
685,13,216.5,387.0,3.2,54.245000000000005,6.0,1.9354848410000003
686,14,175.5,378.0,3.5,56.265,5.5,1.6000086660000001
687,15,127.5,284.0,3.15,63.335,4.0,1.02758738275
688,16,63.5,176.0,2.1,74.31,1.5,0.4434231507
689,17,8.0,0.0,2.35,74.32,0.0,0.037539151
690,18,0.0,0.0,2.9,79.0,0.0,0.0
691,19,0.0,0.0,3.25,78.665,0.0,0.0
692,20,0.0,0.0,3.55,78.47,0.0,0.0
693,21,0.0,0.0,3.7,77.97,-0.5,0.0
694,22,0.0,0.0,3.7,78.465,0.0,0.0
695,23,0.0,0.0,3.4,76.375,0.0,0.0
696,0,0.0,0.0,3.1,74.78999999999999,0.0,0.0
697,1,0.0,0.0,2.8499999999999996,75.77000000000001,0.0,0.0
698,2,0.0,0.0,2.6,76.605,0.0,0.0
699,3,0.0,0.0,2.3,76.93,0.0,0.0
700,4,0.0,0.0,1.85,77.05000000000001,0.0,0.0
701,5,0.0,0.0,1.45,76.52,0.0,0.0
702,6,0.0,0.0,1.2999999999999998,79.405,0.0,0.0
703,7,9.0,0.0,1.2999999999999998,75.625,0.5,0.04223108075
704,8,68.0,142.0,1.7999999999999998,69.41,3.0,0.441070481825
705,9,134.5,222.0,2.1500000000000004,62.61,4.5,0.957201062
706,10,200.5,106.0,2.4,59.175,6.0,1.15894486225
707,11,175.0,74.5,2.5,59.709999999999994,6.0,1.006452117225
708,12,234.0,53.0,2.45,60.155,6.0,1.23167217125
709,13,245.0,118.0,2.3499999999999996,60.665,5.5,1.43578555525
710,14,167.0,22.0,2.25,63.705,4.5,0.830511842
711,15,101.5,4.5,1.85,75.66499999999999,3.5,0.483297282425
712,16,29.5,0.0,1.05,82.37,1.5,0.13842309245
713,17,2.5,0.0,1.0,81.9,0.5,0.011730855775
714,18,0.0,0.0,1.0,84.85499999999999,0.0,0.0
715,19,0.0,0.0,1.0,88.655,0.0,0.0
716,20,0.0,0.0,1.0,87.055,0.0,0.0
717,21,0.0,0.0,1.1,85.065,0.0,0.0
718,22,0.0,0.0,1.2,81.315,0.0,0.0
719,23,0.0,0.0,1.3,78.28999999999999,0.0,0.0
720,0,0.0,0.0,1.25,76.175,-1.0,0.0
721,1,0.0,0.0,1.15,79.705,-1.0,0.0
722,2,0.0,0.0,1.05,77.615,-1.0,0.0
723,3,0.0,0.0,0.8,75.41,-2.0,0.0
724,4,0.0,0.0,0.6,74.91,-2.0,0.0
725,5,0.0,0.0,0.6,77.565,-2.0,0.0
726,6,0.0,0.0,0.6499999999999999,76.32499999999999,-1.5,0.0
727,7,2.5,0.0,0.8500000000000001,78.03,-0.5,0.011730984699999999
728,8,27.0,0.0,1.0,71.24000000000001,0.0,0.12669463465000003
729,9,140.5,114.5,1.2,75.03999999999999,1.5,0.82819375
730,10,180.5,33.5,2.0,74.125,3.0,0.91967887725
731,11,86.5,0.0,2.7,71.085,4.0,0.4058742274
732,12,124.0,0.0,3.2,72.225,3.5,0.58183464
733,13,162.0,7.5,3.45,75.94,2.5,0.77891536325
734,14,69.5,0.0,3.15,81.83,1.5,0.32611546969999994
735,15,92.0,35.0,2.2,84.35,0.5,0.492696715625
736,16,40.0,0.0,1.1,91.48,0.0,0.18769575499999996
737,17,4.0,0.0,0.6499999999999999,95.72,-1.0,0.018769781775
738,18,0.0,0.0,0.95,98.61500000000001,-2.0,0.0
739,19,0.0,0.0,1.15,94.09,-2.0,0.0
740,20,0.0,0.0,1.0,96.645,-3.0,0.0
741,21,0.0,0.0,1.25,93.425,-3.0,0.0
742,22,0.0,0.0,2.1,90.505,-3.0,0.0
743,23,0.0,0.0,2.4,93.305,-4.0,0.0
744,0,0.0,0.0,2.65,89.195,-5.0,0.0
745,1,0.0,0.0,3.25,86.58,-5.0,0.0
746,2,0.0,0.0,3.3,89.175,-5.0,0.0
747,3,0.0,0.0,2.9,83.52000000000001,-5.0,0.0
748,4,0.0,0.0,2.45,84.955,-6.0,0.0
749,5,0.0,0.0,1.9,80.37,-6.0,0.0
750,6,0.0,0.0,1.6,78.91499999999999,-7.0,0.0
751,7,11.0,127.0,1.8,68.895,-6.5,0.08212230752500001
752,8,40.0,263.0,2.7,63.305,-4.5,0.3613333058
753,9,87.0,0.0,3.5999999999999996,53.465,-3.5,0.4082533768
754,10,180.5,31.5,4.4,48.65,-1.5,0.91268548625
755,11,243.5,85.5,4.800000000000001,45.605,-0.5,1.3514169135
756,12,256.5,293.5,5.25,44.614999999999995,0.0,1.9567282460000002
757,13,225.0,63.5,5.35,45.114999999999995,0.0,1.21533001375
758,14,156.0,11.0,4.95,45.655,0.0,0.75782161075
759,15,108.5,3.5,3.8,48.0,-1.5,0.513825561
760,16,69.0,50.5,1.95,56.05,-3.5,0.36836650755
761,17,8.0,0.0,0.55,67.87,-5.0,0.03754121375
762,18,0.0,0.0,0.7,66.52,-6.0,0.0
763,19,0.0,0.0,1.4500000000000002,65.465,-5.5,0.0
764,20,0.0,0.0,2.1,63.28,-5.0,0.0
765,21,0.0,0.0,2.65,62.11,-4.5,0.0
766,22,0.0,0.0,3.2,61.495000000000005,-3.5,0.0
767,23,0.0,0.0,3.25,61.25,-3.0,0.0
768,0,0.0,0.0,3.0,60.665,-3.0,0.0
769,1,0.0,0.0,2.75,59.8,-3.0,0.0
770,2,0.0,0.0,2.6500000000000004,61.025000000000006,-2.5,0.0
771,3,0.0,0.0,2.4,62.495000000000005,-2.0,0.0
772,4,0.0,0.0,2.0,63.965,-2.0,0.0
773,5,0.0,0.0,1.7000000000000002,66.39500000000001,-2.0,0.0
774,6,0.0,0.0,1.4,65.585,-1.5,0.0
775,7,7.5,0.0,1.35,60.425,-0.5,0.035192954075000005
776,8,42.0,0.0,2.3499999999999996,57.165,1.5,0.19707747439999998
777,9,107.5,10.0,4.1,53.510000000000005,3.0,0.523184667325
778,10,61.5,933.5,5.199999999999999,51.51,4.0,2.275710986
779,11,243.0,126.0,5.45,48.644999999999996,5.0,1.45456216975
780,12,221.0,163.5,5.25,49.510000000000005,6.0,1.4615843099999999
781,13,168.5,587.5,4.699999999999999,47.25,6.0,2.242816373
782,14,60.5,952.5,4.1,49.785,5.5,2.3085174680000002
783,15,52.5,875.0,2.9,59.42,4.0,1.63053305075
784,16,40.0,680.5,1.65,69.80000000000001,0.5,0.7836242849999999
785,17,9.5,161.0,1.6,71.02,0.0,0.08446308975
786,18,0.0,0.0,1.6,71.035,0.0,0.0
787,19,0.0,0.0,1.7,70.35,0.0,0.0
788,20,0.0,0.0,1.75,69.22999999999999,0.0,0.0
789,21,0.0,0.0,2.0,68.84,-0.5,0.0
790,22,0.0,0.0,2.5,68.94999999999999,0.0,0.0
791,23,0.0,0.0,3.05,69.28,0.0,0.0
792,0,0.0,0.0,3.5,67.14500000000001,0.0,0.0
793,1,0.0,0.0,3.4,65.215,0.0,0.0
794,2,0.0,0.0,3.1500000000000004,66.35,0.0,0.0
795,3,0.0,0.0,2.9,68.08,0.0,0.0
796,4,0.0,0.0,2.6500000000000004,69.89,0.0,0.0
797,5,0.0,0.0,2.4,70.705,0.0,0.0
798,6,0.0,0.0,2.1500000000000004,70.67500000000001,0.0,0.0
799,7,10.0,109.5,2.2,71.13,0.5,0.07742364805
800,8,66.0,309.5,3.05,63.760000000000005,3.5,0.56541123585
801,9,55.0,850.5,4.2,58.045,6.5,1.6234512455
802,10,61.5,933.0,5.1,53.64,8.0,2.2943788677500003
803,11,66.5,968.0,5.0,49.28,9.0,2.7236652235000003
804,12,148.5,710.0,4.6,45.465,9.0,2.54771785775
805,13,71.0,952.0,4.15,46.945,9.5,2.70253627525
806,14,189.0,376.0,3.4,50.575,8.5,1.6937953827499999
807,15,83.5,628.5,1.9500000000000002,63.41,7.0,1.43106601025
808,16,71.0,147.5,1.3,70.545,3.5,0.44810608160000004
809,17,10.0,60.0,1.25,71.775,3.0,0.063345228775
810,18,0.0,0.0,1.15,71.98,3.0,0.0
811,19,0.0,0.0,1.1,72.72,2.5,0.0
812,20,0.0,0.0,1.25,76.00999999999999,2.0,0.0
813,21,0.0,0.0,1.6,78.18,1.5,0.0
814,22,0.0,0.0,2.0,76.595,1.0,0.0
815,23,0.0,0.0,2.5999999999999996,76.485,1.0,0.0
816,0,0.0,0.0,3.35,77.35,1.0,0.0
817,1,0.0,0.0,3.8,78.75,1.0,0.0
818,2,0.0,0.0,3.8,79.765,0.5,0.0
819,3,0.0,0.0,3.3,79.30000000000001,0.0,0.0
820,4,0.0,0.0,2.35,83.945,0.0,0.0
821,5,0.0,0.0,2.5,89.395,0.0,0.0
822,6,0.0,0.0,4.35,91.81,-1.5,0.0
823,7,3.0,0.0,5.05,87.97,-3.0,0.014077645750000001
824,8,31.5,0.0,4.1,84.2,-2.5,0.14781412
825,9,77.5,0.0,3.0,73.06,-1.5,0.363665682275
826,10,115.0,2.5,2.4,71.405,0.0,0.5466638865
827,11,192.5,32.0,2.5,67.325,1.0,0.980699542
828,12,98.5,0.0,2.45,69.945,2.0,0.46219063765
829,13,90.5,0.0,2.25,66.51,3.0,0.424647644775
830,14,93.0,0.0,2.1500000000000004,69.88499999999999,2.5,0.43638095004999994
831,15,66.5,0.0,1.85,72.72999999999999,1.5,0.312039010025
832,16,27.5,0.0,1.25,74.69,0.0,0.12904083157500001
833,17,1.5,0.0,0.6499999999999999,76.275,0.0,0.0070385908250000006
834,18,0.0,0.0,0.8500000000000001,81.48,-1.0,0.0
835,19,0.0,0.0,1.05,82.39500000000001,-1.5,0.0
836,20,0.0,0.0,1.35,82.11,-0.5,0.0
837,21,0.0,0.0,1.65,81.495,0.0,0.0
838,22,0.0,0.0,1.8,81.2,0.0,0.0
839,23,0.0,0.0,1.9,78.79,0.0,0.0
840,0,0.0,0.0,2.0,75.86,0.0,0.0
841,1,0.0,0.0,2.0,77.745,-1.0,0.0
842,2,0.0,0.0,2.0,71.24,-0.5,0.0
843,3,0.0,0.0,2.1,66.775,0.0,0.0
844,4,0.0,0.0,2.25,66.2,0.0,0.0
845,5,0.0,0.0,2.45,66.14,0.0,0.0
846,6,0.0,0.0,2.6500000000000004,64.06,0.0,0.0
847,7,10.0,0.0,3.15,59.545,1.5,0.046922907375
848,8,73.5,26.5,4.15,58.53,4.5,0.37068026774999996
849,9,101.0,177.0,5.0,51.3,6.5,0.734309026725
850,10,156.0,7.5,5.45,47.235,8.5,0.7483664317500001
851,11,219.0,114.0,5.6,42.61,10.0,1.325455588
852,12,186.0,65.0,5.5,42.635000000000005,10.0,1.04394289665
853,13,114.0,0.0,5.1,41.735,10.0,0.534874113475
854,14,119.5,152.5,4.199999999999999,47.455,9.5,0.87738962675
855,15,142.0,95.5,2.75,59.555,8.0,0.83516958175
856,16,43.0,8.5,2.1,76.735,4.0,0.20880304437500002
857,17,10.0,0.0,2.35,79.285,2.0,0.046922907375
858,18,0.0,0.0,3.15,78.63,2.0,0.0
859,19,0.0,0.0,4.0,72.92500000000001,3.0,0.0
860,20,0.0,0.0,4.05,70.945,2.5,0.0
861,21,0.0,0.0,3.8,70.88499999999999,2.0,0.0
862,22,0.0,0.0,3.5,71.14500000000001,2.0,0.0
863,23,0.0,0.0,3.1500000000000004,69.485,2.0,0.0
864,0,0.0,0.0,2.95,68.13,1.5,0.0
865,1,0.0,0.0,2.9,66.295,1.0,0.0
866,2,0.0,0.0,3.0,64.67500000000001,1.0,0.0
867,3,0.0,0.0,3.05,63.19,0.5,0.0
868,4,0.0,0.0,2.95,61.445,0.0,0.0
869,5,0.0,0.0,2.9,64.44,0.0,0.0
870,6,0.0,0.0,2.95,61.21,0.5,0.0
871,7,10.0,241.5,3.55,59.525000000000006,2.5,0.124344337975
872,8,37.0,760.5,4.3,51.290000000000006,5.5,0.8961918195
873,9,49.5,915.0,4.550000000000001,43.43,8.5,1.7500983337500002
874,10,145.5,576.0,5.05,37.305,11.5,1.9048732529999999
875,11,88.0,908.0,5.199999999999999,32.845,13.0,2.723545481
876,12,270.0,281.0,5.05,30.744999999999997,14.0,2.01976475825
877,13,229.5,412.0,4.800000000000001,31.445,13.5,2.1276848152500003
878,14,186.5,361.5,4.1,35.269999999999996,12.5,1.64915088525
879,15,81.5,220.0,2.7,49.055,10.0,0.7835362830749999
880,16,29.0,161.0,2.1500000000000004,61.275,7.0,0.25571824225
881,17,10.5,216.5,2.4,65.395,4.5,0.1196494688
